GeoFips,og_gdp_description,year,og_gdp_value,state
95000,Gross operating surplus ,2011,1329575400000.0,
95000,  Taxes on production and imports (TOPI) ,2011,245885900000.0,
95000,  Subsidies ,2011,-11676300000.0,
96000,Current-dollar GDP ,2011,1855548800000.0,
96000,Compensation ,2011,907750600000.0,
96000,Gross operating surplus ,2011,817857300000.0,
96000,  Taxes on production and imports (TOPI) ,2011,135094100000.0,
96000,  Subsidies ,2011,-5153200000.0,
97000,Current-dollar GDP ,2011,530768600000.0,
97000,Compensation ,2011,274199599999.99997,
97000,Gross operating surplus ,2011,222979900000.0,
97000,  Taxes on production and imports (TOPI) ,2011,35717900000.0,
97000,  Subsidies ,2011,-2128900000.0,
98000,Current-dollar GDP ,2011,2827363900000.0,
98000,Compensation ,2011,1472859300000.0,
98000,Gross operating surplus ,2011,1160372300000.0,
98000,  Taxes on production and imports (TOPI) ,2011,204269000000.0,
98000,  Subsidies ,2011,-10136700000.0,
0,Current-dollar GDP ,2012,16253970000000.0,
0,Compensation ,2012,8575362000000.0,
0,Gross operating surplus ,2012,6600532000000.0,
0,  Taxes on production and imports (TOPI) ,2012,1136117000000.0,
0,  Subsidies ,2012,-58037000000.0,
1000,Current-dollar GDP ,2012,189245500000.0,AL
1000,Compensation ,2012,100372500000.0,AL
1000,Gross operating surplus ,2012,77608100000.0,AL
1000,  Taxes on production and imports (TOPI) ,2012,11769200000.0,AL
1000,  Subsidies ,2012,-504300000.0,AL
2000,Current-dollar GDP ,2012,58283600000.0,AK
2000,Compensation ,2012,25739100000.0,AK
2000,Gross operating surplus ,2012,24819100000.0,AK
2000,  Taxes on production and imports (TOPI) ,2012,7856200000.0,AK
2000,  Subsidies ,2012,-130699999.99999999,AK
4000,Current-dollar GDP ,2012,271440000000.0,AZ
4000,Compensation ,2012,145243200000.0,AZ
4000,Gross operating surplus ,2012,107076800000.0,AZ
4000,  Taxes on production and imports (TOPI) ,2012,19823000000.0,AZ
4000,  Subsidies ,2012,-703000000.0,AZ
5000,Current-dollar GDP ,2012,108492100000.0,AR
5000,Compensation ,2012,59196200000.0,AR
5000,Gross operating surplus ,2012,41542900000.0,AR
5000,  Taxes on production and imports (TOPI) ,2012,8320000000.0,AR
5000,  Subsidies ,2012,-567000000.0,AR
6000,Current-dollar GDP ,2012,2113096400000.0,CA
6000,Compensation ,2012,1113411500000.0,CA
6000,Gross operating surplus ,2012,869106600000.0,CA
6000,  Taxes on production and imports (TOPI) ,2012,137518400000.0,CA
6000,  Subsidies ,2012,-6940000000.0,CA
8000,Current-dollar GDP ,2012,276823100000.0,CO
8000,Compensation ,2012,150874500000.0,CO
8000,Gross operating surplus ,2012,109663100000.0,CO
8000,  Taxes on production and imports (TOPI) ,2012,17258500000.0,CO
8000,  Subsidies ,2012,-972900000.0,CO
9000,Current-dollar GDP ,2012,240911900000.0,CT
9000,Compensation ,2012,127400600000.0,CT
9000,Gross operating surplus ,2012,96584600000.0,CT
9000,  Taxes on production and imports (TOPI) ,2012,17568100000.0,CT
9000,  Subsidies ,2012,-641400000.0,CT
10000,Current-dollar GDP ,2012,62354600000.0,DE
10000,Compensation ,2012,27443200000.0,DE
10000,Gross operating surplus ,2012,32022400000.0,DE
10000,  Taxes on production and imports (TOPI) ,2012,3108500000.0,DE
10000,  Subsidies ,2012,-219500000.0,DE
11000,Current-dollar GDP ,2012,112157000000.0,DC
11000,Compensation ,2012,77014400000.0,DC
11000,Gross operating surplus ,2012,31856200000.0,DC
11000,  Taxes on production and imports (TOPI) ,2012,4011400000.0,DC
11000,  Subsidies ,2012,-725000000.0,DC
12000,Current-dollar GDP ,2012,778545000000.0,FL
12000,Compensation ,2012,422060400000.0,FL
12000,Gross operating surplus ,2012,290315200000.0,FL
12000,  Taxes on production and imports (TOPI) ,2012,68607200000.0,FL
12000,  Subsidies ,2012,-2437800000.0,FL
13000,Current-dollar GDP ,2012,447764700000.0,GA
13000,Compensation ,2012,240348000000.0,GA
13000,Gross operating surplus ,2012,180494000000.0,GA
13000,  Taxes on production and imports (TOPI) ,2012,28233200000.0,GA
13000,  Subsidies ,2012,-1310500000.0,GA
15000,Current-dollar GDP ,2012,71905300000.0,HI
15000,Compensation ,2012,39546200000.0,HI
15000,Gross operating surplus ,2012,26142300000.0,HI
15000,  Taxes on production and imports (TOPI) ,2012,6456400000.0,HI
15000,  Subsidies ,2012,-239700000.0,HI
16000,Current-dollar GDP ,2012,58323900000.0,ID
16000,Compensation ,2012,30077200000.0,ID
16000,Gross operating surplus ,2012,24855200000.0,ID
16000,  Taxes on production and imports (TOPI) ,2012,3650300000.0,ID
16000,  Subsidies ,2012,-258800000.0,ID
17000,Current-dollar GDP ,2012,726399100000.0,IL
17000,Compensation ,2012,392016800000.0,IL
17000,Gross operating surplus ,2012,285004500000.0,IL
17000,  Taxes on production and imports (TOPI) ,2012,52363300000.0,IL
17000,  Subsidies ,2012,-2985500000.0,IL
18000,Current-dollar GDP ,2012,300513900000.0,IN
18000,Compensation ,2012,154866000000.0,IN
18000,Gross operating surplus ,2012,128431400000.0,IN
18000,  Taxes on production and imports (TOPI) ,2012,18283400000.0,IN
18000,  Subsidies ,2012,-1066900000.0000001,IN
19000,Current-dollar GDP ,2012,158538400000.0,IA
19000,Compensation ,2012,77814100000.0,IA
19000,Gross operating surplus ,2012,71732300000.0,IA
19000,  Taxes on production and imports (TOPI) ,2012,10326300000.0,IA
19000,  Subsidies ,2012,-1334300000.0,IA
20000,Current-dollar GDP ,2012,141818200000.0,KS
20000,Compensation ,2012,74831200000.0,KS
20000,Gross operating surplus ,2012,57954900000.0,KS
20000,  Taxes on production and imports (TOPI) ,2012,10053800000.0,KS
20000,  Subsidies ,2012,-1021700000.0,KS
21000,Current-dollar GDP ,2012,178143700000.0,KY
21000,Compensation ,2012,97929700000.0,KY
21000,Gross operating surplus ,2012,67810600000.00001,KY
21000,  Taxes on production and imports (TOPI) ,2012,13097800000.0,KY
21000,  Subsidies ,2012,-694400000.0,KY
22000,Current-dollar GDP ,2012,235384700000.0,LA
22000,Compensation ,2012,109776900000.0,LA
22000,Gross operating surplus ,2012,111003100000.0,LA
22000,  Taxes on production and imports (TOPI) ,2012,15415600000.0,LA
22000,  Subsidies ,2012,-810900000.0,LA
23000,Current-dollar GDP ,2012,53679700000.0,ME
23000,Compensation ,2012,30372200000.0,ME
23000,Gross operating surplus ,2012,18762100000.0,ME
23000,  Taxes on production and imports (TOPI) ,2012,4739700000.0,ME
23000,  Subsidies ,2012,-194200000.0,ME
24000,Current-dollar GDP ,2012,332523500000.0,MD
24000,Compensation ,2012,184785800000.0,MD
24000,Gross operating surplus ,2012,128873100000.0,MD
24000,  Taxes on production and imports (TOPI) ,2012,19968900000.0,MD
24000,  Subsidies ,2012,-1104300000.0,MD
25000,Current-dollar GDP ,2012,442916900000.0,MA
25000,Compensation ,2012,250386400000.0,MA
25000,Gross operating surplus ,2012,171457000000.0,MA
25000,  Taxes on production and imports (TOPI) ,2012,22726800000.0,MA
25000,  Subsidies ,2012,-1653300000.0,MA
26000,Current-dollar GDP ,2012,422691200000.0,MI
26000,Compensation ,2012,236006000000.0,MI
26000,Gross operating surplus ,2012,158071400000.0,MI
26000,  Taxes on production and imports (TOPI) ,2012,29805000000.0,MI
26000,  Subsidies ,2012,-1191200000.0,MI
27000,Current-dollar GDP ,2012,298328300000.0,MN
27000,Compensation ,2012,165232800000.0,MN
27000,Gross operating surplus ,2012,114686600000.0,MN
27000,  Taxes on production and imports (TOPI) ,2012,19834300000.0,MN
27000,  Subsidies ,2012,-1425500000.0,MN
28000,Current-dollar GDP ,2012,100448400000.0,MS
28000,Compensation ,2012,53978400000.0,MS
28000,Gross operating surplus ,2012,38943300000.0,MS
28000,  Taxes on production and imports (TOPI) ,2012,7970200000.0,MS
28000,  Subsidies ,2012,-443500000.0,MS
29000,Current-dollar GDP ,2012,271535099999.99997,MO
29000,Compensation ,2012,150020400000.0,MO
29000,Gross operating surplus ,2012,106472200000.0,MO
29000,  Taxes on production and imports (TOPI) ,2012,16150500000.0,MO
29000,  Subsidies ,2012,-1107900000.0,MO
30000,Current-dollar GDP ,2012,42340900000.0,MT
30000,Compensation ,2012,21648500000.0,MT
30000,Gross operating surplus ,2012,18323300000.0,MT
30000,  Taxes on production and imports (TOPI) ,2012,2756700000.0,MT
30000,  Subsidies ,2012,-387500000.0,MT
31000,Current-dollar GDP ,2012,102725900000.0,NE
31000,Compensation ,2012,50504900000.0,NE
31000,Gross operating surplus ,2012,46691900000.0,NE
31000,  Taxes on production and imports (TOPI) ,2012,6374100000.0,NE
31000,  Subsidies ,2012,-845100000.0,NE
32000,Current-dollar GDP ,2012,129312900000.0,NV
32000,Compensation ,2012,65861000000.0,NV
32000,Gross operating surplus ,2012,52575600000.0,NV
32000,  Taxes on production and imports (TOPI) ,2012,11150600000.0,NV
32000,  Subsidies ,2012,-274300000.0,NV
33000,Current-dollar GDP ,2012,68498100000.00001,NH
33000,Compensation ,2012,37640800000.0,NH
33000,Gross operating surplus ,2012,26218400000.0,NH
33000,  Taxes on production and imports (TOPI) ,2012,4818400000.0,NH
33000,  Subsidies ,2012,-179500000.0,NH
34000,Current-dollar GDP ,2012,517195900000.0,NJ
34000,Compensation ,2012,281033200000.0,NJ
34000,Gross operating surplus ,2012,192371500000.0,NJ
34000,  Taxes on production and imports (TOPI) ,2012,45447400000.0,NJ
34000,  Subsidies ,2012,-1656300000.0,NJ
35000,Current-dollar GDP ,2012,87925200000.0,NM
35000,Compensation ,2012,44139300000.0,NM
35000,Gross operating surplus ,2012,38028700000.0,NM
35000,  Taxes on production and imports (TOPI) ,2012,6037200000.0,NM
35000,  Subsidies ,2012,-280000000.0,NM
36000,Current-dollar GDP ,2012,1328233500000.0,NY
36000,Compensation ,2012,686389100000.0,NY
36000,Gross operating surplus ,2012,544781100000.0,NY
36000,  Taxes on production and imports (TOPI) ,2012,103318100000.0,NY
36000,  Subsidies ,2012,-6254800000.0,NY
37000,Current-dollar GDP ,2012,445095300000.0,NC
37000,Compensation ,2012,232251700000.0,NC
37000,Gross operating surplus ,2012,183676500000.0,NC
37000,  Taxes on production and imports (TOPI) ,2012,30698000000.0,NC
37000,  Subsidies ,2012,-1530900000.0,NC
38000,Current-dollar GDP ,2012,51832600000.0,ND
38000,Compensation ,2012,24386900000.0,ND
38000,Gross operating surplus ,2012,24666500000.0,ND
38000,  Taxes on production and imports (TOPI) ,2012,3647800000.0,ND
38000,  Subsidies ,2012,-868700000.0,ND
39000,Current-dollar GDP ,2012,545740100000.0,OH
39000,Compensation ,2012,296610000000.0,OH
39000,Gross operating surplus ,2012,215642300000.0,OH
39000,  Taxes on production and imports (TOPI) ,2012,35256200000.0,OH
39000,  Subsidies ,2012,-1768300000.0,OH
40000,Current-dollar GDP ,2012,174874400000.0,OK
40000,Compensation ,2012,86871100000.0,OK
40000,Gross operating surplus ,2012,77120500000.0,OK
40000,  Taxes on production and imports (TOPI) ,2012,11537200000.0,OK
40000,  Subsidies ,2012,-654400000.0,OK
41000,Current-dollar GDP ,2012,174611000000.0,OR
41000,Compensation ,2012,97744700000.0,OR
41000,Gross operating surplus ,2012,68306500000.0,OR
41000,  Taxes on production and imports (TOPI) ,2012,9196800000.0,OR
41000,  Subsidies ,2012,-637000000.0,OR
42000,Current-dollar GDP ,2012,647925900000.0,PA
42000,Compensation ,2012,351463100000.0,PA
42000,Gross operating surplus ,2012,255480300000.0,PA
42000,  Taxes on production and imports (TOPI) ,2012,43044300000.0,PA
42000,  Subsidies ,2012,-2061699999.9999998,PA
44000,Current-dollar GDP ,2012,51583000000.0,RI
44000,Compensation ,2012,28261100000.0,RI
44000,Gross operating surplus ,2012,19231700000.0,RI
44000,  Taxes on production and imports (TOPI) ,2012,4271800000.0,RI
44000,  Subsidies ,2012,-181600000.0,RI
45000,Current-dollar GDP ,2012,177618100000.0,SC
45000,Compensation ,2012,98400200000.0,SC
45000,Gross operating surplus ,2012,66667600000.00001,SC
45000,  Taxes on production and imports (TOPI) ,2012,13082800000.0,SC
45000,  Subsidies ,2012,-532500000.0,SC
46000,Current-dollar GDP ,2012,43901500000.0,SD
46000,Compensation ,2012,19489300000.0,SD
46000,Gross operating surplus ,2012,22232100000.0,SD
46000,  Taxes on production and imports (TOPI) ,2012,2991900000.0,SD
46000,  Subsidies ,2012,-811900000.0,SD
47000,Current-dollar GDP ,2012,286341500000.0,TN
47000,Compensation ,2012,150566300000.0,TN
47000,Gross operating surplus ,2012,115871600000.0,TN
47000,  Taxes on production and imports (TOPI) ,2012,20759200000.0,TN
47000,  Subsidies ,2012,-855600000.0,TN
48000,Current-dollar GDP ,2012,1421180100000.0,TX
48000,Compensation ,2012,686360400000.0,TX
48000,Gross operating surplus ,2012,631841600000.0,TX
48000,  Taxes on production and imports (TOPI) ,2012,106367200000.0,TX
48000,  Subsidies ,2012,-3389100000.0,TX
49000,Current-dollar GDP ,2012,129512500000.0,UT
49000,Compensation ,2012,68383000000.0,UT
49000,Gross operating surplus ,2012,53771300000.0,UT
49000,  Taxes on production and imports (TOPI) ,2012,7710000000.0,UT
49000,  Subsidies ,2012,-351700000.0,UT
50000,Current-dollar GDP ,2012,29241300000.0,VT
50000,Compensation ,2012,16212200000.0,VT
50000,Gross operating surplus ,2012,10418100000.0,VT
50000,  Taxes on production and imports (TOPI) ,2012,2710000000.0,VT
50000,  Subsidies ,2012,-99100000.0,VT
51000,Current-dollar GDP ,2012,445973600000.0,VA
51000,Compensation ,2012,254478800000.0,VA
51000,Gross operating surplus ,2012,164164900000.0,VA
51000,  Taxes on production and imports (TOPI) ,2012,28521500000.0,VA
51000,  Subsidies ,2012,-1191500000.0,VA
53000,Current-dollar GDP ,2012,400530600000.0,WA
53000,Compensation ,2012,205219900000.0,WA
53000,Gross operating surplus ,2012,164742000000.0,WA
53000,  Taxes on production and imports (TOPI) ,2012,31904100000.0,WA
53000,  Subsidies ,2012,-1335400000.0,WA
54000,Current-dollar GDP ,2012,70322200000.0,WV
54000,Compensation ,2012,37330600000.0,WV
54000,Gross operating surplus ,2012,27536300000.0,WV
54000,  Taxes on production and imports (TOPI) ,2012,5615800000.0,WV
54000,  Subsidies ,2012,-160400000.0,WV
55000,Current-dollar GDP ,2012,277107100000.0,WI
55000,Compensation ,2012,155460000000.0,WI
55000,Gross operating surplus ,2012,102582700000.0,WI
55000,  Taxes on production and imports (TOPI) ,2012,20021500000.0,WI
55000,  Subsidies ,2012,-957100000.0,WI
56000,Current-dollar GDP ,2012,38855400000.0,WY
56000,Compensation ,2012,16977000000.0,WY
56000,Gross operating surplus ,2012,18004900000.0,WY
56000,  Taxes on production and imports (TOPI) ,2012,3962700000.0,WY
56000,  Subsidies ,2012,-89200000.0,WY
91000,Current-dollar GDP ,2012,886830900000.0,
91000,Compensation ,2012,490273300000.0,
91000,Gross operating surplus ,2012,342671900000.0,
91000,  Taxes on production and imports (TOPI) ,2012,56834800000.0,
91000,  Subsidies ,2012,-2949100000.0,
92000,Current-dollar GDP ,2012,3000390300000.0,
92000,Compensation ,2012,1608128800000.0,
92000,Gross operating surplus ,2012,1185384600000.0,
92000,  Taxes on production and imports (TOPI) ,2012,218898600000.0,
92000,  Subsidies ,2012,-12021600000.0,
93000,Current-dollar GDP ,2012,2272451400000.0,
93000,Compensation ,2012,1234958900000.0,
93000,Gross operating surplus ,2012,889732200000.0,
93000,  Taxes on production and imports (TOPI) ,2012,155729400000.0,
93000,  Subsidies ,2012,-7969000000.0,
94000,Current-dollar GDP ,2012,1068680000000.0,
94000,Compensation ,2012,562279700000.0,
94000,Gross operating surplus ,2012,444436600000.0,
94000,  Taxes on production and imports (TOPI) ,2012,69378600000.0,
94000,  Subsidies ,2012,-7415000000.0,
95000,Current-dollar GDP ,2012,3463374900000.0,
95000,Compensation ,2012,1856689800000.0,
95000,Gross operating surplus ,2012,1365634200000.0,
95000,  Taxes on production and imports (TOPI) ,2012,252090400000.0,
95000,  Subsidies ,2012,-11039400000.0,
96000,Current-dollar GDP ,2012,1955419700000.0,
96000,Compensation ,2012,962614100000.0,
96000,Gross operating surplus ,2012,854067600000.0,
96000,  Taxes on production and imports (TOPI) ,2012,143764600000.0,
96000,  Subsidies ,2012,-5026500000.0,
97000,Current-dollar GDP ,2012,545855900000.0,
97000,Compensation ,2012,287960100000.0,
97000,Gross operating surplus ,2012,224617800000.0,
97000,  Taxes on production and imports (TOPI) ,2012,35338100000.0,
97000,  Subsidies ,2012,-2060199999.9999998,
98000,Current-dollar GDP ,2012,2947739800000.0,
98000,Compensation ,2012,1547522300000.0,
98000,Gross operating surplus ,2012,1205692100000.0,
98000,  Taxes on production and imports (TOPI) ,2012,204082500000.0,
98000,  Subsidies ,2012,-9557200000.0,
0,Current-dollar GDP ,2013,16843196000000.0,
0,Compensation ,2013,8843637000000.0,
0,Gross operating surplus ,2013,6870613000000.0,
0,  Taxes on production and imports (TOPI) ,2013,1188662000000.0,
0,  Subsidies ,2013,-59720000000.0,
1000,Current-dollar GDP ,2013,194786900000.0,AL
1000,Compensation ,2013,102206900000.0,AL
1000,Gross operating surplus ,2013,80918000000.0,AL
1000,  Taxes on production and imports (TOPI) ,2013,12141800000.0,AL
1000,  Subsidies ,2013,-479800000.0,AL
2000,Current-dollar GDP ,2013,57247700000.0,AK
2000,Compensation ,2013,26362200000.0,AK
2000,Gross operating surplus ,2013,22642500000.0,AK
2000,  Taxes on production and imports (TOPI) ,2013,8367500000.0,AK
2000,  Subsidies ,2013,-124600000.0,AK
4000,Current-dollar GDP ,2013,278591600000.0,AZ
4000,Compensation ,2013,150331800000.0,AZ
4000,Gross operating surplus ,2013,108778200000.0,AZ
4000,  Taxes on production and imports (TOPI) ,2013,20213800000.0,AZ
4000,  Subsidies ,2013,-732200000.0,AZ
5000,Current-dollar GDP ,2013,113227300000.0,AR
5000,Compensation ,2013,60545900000.0,AR
5000,Gross operating surplus ,2013,44449400000.0,AR
5000,  Taxes on production and imports (TOPI) ,2013,8804100000.0,AR
5000,  Subsidies ,2013,-572100000.0,AR
6000,Current-dollar GDP ,2013,2220389900000.0,CA
6000,Compensation ,2013,1157678600000.0,CA
6000,Gross operating surplus ,2013,922208700000.0,CA
6000,  Taxes on production and imports (TOPI) ,2013,147444800000.0,CA
6000,  Subsidies ,2013,-6942200000.0,CA
8000,Current-dollar GDP ,2013,292140500000.0,CO
8000,Compensation ,2013,157077600000.0,CO
8000,Gross operating surplus ,2013,118145400000.0,CO
8000,  Taxes on production and imports (TOPI) ,2013,17953400000.0,CO
8000,  Subsidies ,2013,-1035900000.0000001,CO
9000,Current-dollar GDP ,2013,241517400000.0,CT
9000,Compensation ,2013,129317300000.0,CT
9000,Gross operating surplus ,2013,94992100000.0,CT
9000,  Taxes on production and imports (TOPI) ,2013,17826300000.0,CT
9000,  Subsidies ,2013,-618300000.0,CT
10000,Current-dollar GDP ,2013,61716200000.0,DE
10000,Compensation ,2013,28040400000.0,DE
10000,Gross operating surplus ,2013,30633000000.0,DE
